TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
Darksiders III,"₩ 45,400","₩ 30,410",-33%,"다시 종말의 땅에 하쿠스라 계 액션 어드벤처
플레이어가 분노가 되어 일곱 대죄를 사냥해 처치하는 퀘스트를 진행하는 핵 앤 슬래시 액션 어드벤처 게임인 다크사이더스 III의 종말 이후 지구로 돌아오십시오 가장 예측할 수 없으며 수수께끼에 쌓인 묵시록의 기수 분노는 많은 사람이 이미 실패한 임무에 성공해야 합니다 그 임무는 지구를 짓밟고 있는 힘들의 균형을 이루는 것입니다 Darksiders III 및 2개의 DLC The Crucible 및 Keepers",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/a/2/a2c875ccb66a1ecf3cdc69db40f7f65f73e480e7d644bd59a622ada33ddc67fb.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/a/2/a2c875ccb66a1ecf3cdc69db40f7f65f73e480e7d644bd59a622ada33ddc67fb.jpg,https://store.nintendo.co.kr/70010000045632
쌀쌀한,"₩ 11,990","₩ 1,990",-83%,"귀여운 동물들과 함께하는 도전적인 경험
다양한 승리 조건이 있는 도전적인 레벨이 여러분을 기다리고 있는 다채로운 Aloof의 세계로 들어가십시오 귀엽고 용감한 토끼로 플레이하고 사랑스러운 동물과 함께 이 독특한 퍼즐 전투에서 작은 섬을 보호하세요상대를 무찌르세요작은 섬을 소환하고 상대로부터 방어하세요 조각을 왼쪽 오른쪽 아래쪽 및 위쪽으로 이동하십시오 시간을 내어 생각하고 최고의 조합을 만들어 상대방의 공격을 성공적으로 물리치세요놀라운 콤보 구축당신의 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/9/4/940f583ecbe1a386379cd7596a299bad564104738a25df4de8414c75f7ec6daa.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/4/940f583ecbe1a386379cd7596a299bad564104738a25df4de8414c75f7ec6daa.jpg,https://store.nintendo.co.kr/70010000046122
Hextones,"₩ 3,400","₩ 1,700",-50%,"헥스톤을 연결하고 시공간을 빛의 속도로 건너 뛰어 위대한 우주 탐험가가 되어보세요
도미노 이시도 마작 매치3 같은 클래식 장르에 기반한 퍼즐 맞추기 게임입니다색깔과 문양으로 조합된 특별한 헥스톤 25개가 주어지며 총 100개의 헥스톤을 놓을 수 있습니다 5개의 색상 빨강 초록 파랑 노랑 보라 5개의 문양 시간 우주 거리 영원 생각 한 번에 최대 6개의 연결점 티어가 상승하는 연결점 보너스 5가지헥스톤의 한 면 이상이 다른 헥스톤과 연결되어야 합니다한 번",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/6/2696c9c1cb10330c96dc714ffda0ec7c09748e15a7d68920072c64f1bac58416.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/6/2696c9c1cb10330c96dc714ffda0ec7c09748e15a7d68920072c64f1bac58416.jpg,https://store.nintendo.co.kr/70010000042741
Immortus Temporus,"₩ 5,000","₩ 2,000",-60%,"자신에게 도전하고 규칙을 깨면서 시작부터 끝까지 가장 빠른 경로를 찾으세요
평범한 디자인을 거부하는 퍼즐 경험 속으로 빠져 보세요 Immortus Temporus는 연습 시행착오 투지 집요한 플레이를 바탕으로 자신의 실력을 키우는 걸 즐기는 이들을 위해 스피드러너가 개발한 게임입니다 스테이지를 클리어하는 방법은 다양합니다 위험요소에 충돌하면 게임이 멈추고 플레이어는 소환 지점으로 다시 돌아가 A부터 B까지 자유 통행을 할 수 있게 됩니다 하지만 과연 그",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/f/d/fd8070bb17a270c00dcda330556ac1e19fed1d90683e9b4e863966b269f47c2c.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/f/d/fd8070bb17a270c00dcda330556ac1e19fed1d90683e9b4e863966b269f47c2c.jpg,https://store.nintendo.co.kr/70010000043730
곰과 장군,"₩ 19,990","₩ 2,390",-88%,"괴물과 외계인으로 가득한 손으로 그린 만화 세계를 탐험하고 곰과 장군과 함께 태양계를 구하세요
태양계의 주민들이 스테세오 마그네시우스에 얼어버렸습니다 그들을 구하는 것은 당신에게 달려 있습니다 곰과 장군싱글 플레이어 또는 로컬 멀티플레이어 모드으로 플레이하여 기이한 세계와 말도 안 되는 레벨을 여행하면서 다양한 무기와 장비로 이상한 적들과 싸우세요",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/2/228fa82b7f9135cd33b5ea0b2d44412c2b547a88728f99850ac47c37380de089.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/2/228fa82b7f9135cd33b5ea0b2d44412c2b547a88728f99850ac47c37380de089.jpg,https://store.nintendo.co.kr/70010000045513
Rain on Your Parade: 찬물을 끼얹자!,"₩ 15,500","₩ 10,070",-35%,"골판지로 만든 귀여운 구름과 함께 세상을 돌아다니며 사람들을 마구 괴롭히세요 개성적인 배경과 목표를 갖춘 50개 이상의 레벨을 진행하다 보면 새로운 장난이 열린답니다
Rain on Your Parade는 장난꾸러기 구름이 되어 사람들의 하루를 망쳐놓는 요절복통 코미디 게임이에요 점점 더 묘하고 우스꽝스러워지는 새 능력과 시스템을 해제해가며 다양한 레벨에서 신나게 놀아보세요
 구름과 함께하는 말썽 여행 
세상을 돌아보며 아수라장을 만들 새로운 방법을 연구",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/7/7/7779499617f4653fd08c4f61815c9143e0bee6ca6bf11ca0ebdfa8ae91619abf.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/7/7/7779499617f4653fd08c4f61815c9143e0bee6ca6bf11ca0ebdfa8ae91619abf.jpg,https://store.nintendo.co.kr/70010000038178
Crisis Wing,"₩ 8,500","₩ 3,400",-60%,"클래식 아케이드 게임으로부터 영감을 받은 종스크롤 슛뎀업 액션으로 구성된 7개의 치열한 스테이지 속을 질주하세요
클래식 아케이드 게임의 광기 어린 액션을 바탕으로 애정을 담아 개발된 Crisis Wing 속에서 향수를 자극하는 픽셀 아트 스타일을 즐기고 당신의 슛뎀업 실력을 끌어올리세요 7개의 종스크롤 스테이지 업그레이드 가능한 무기 협동 멀티플레이어를 선보이는 Crisis Wing은 현대적인 게임 플레이 방식에 진정한 레트로 분위기를 자아내는 강렬한 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/a/2ad96117ab879b662e0b851403159a251266cdfb8786711d07ad20e387ad781e.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/a/2ad96117ab879b662e0b851403159a251266cdfb8786711d07ad20e387ad781e.jpg,https://store.nintendo.co.kr/70010000043755
하우스토리아,"₩ 14,900","₩ 1,990",-86%,"우주는 하우스토리아로 알려진 고대 우주 존재의 저주 아래 떨어졌습니다 손으로 그린 가혹한 세계를 탐험하면서 어둠에 맞서십시오
저주받은 세계 탐험
어린 소년으로 플레이하고 이상한 숲을 가로질러 여행하고 저주받은 집을 탐험하고 칠흑 같은 동굴을 기어 다니고 오래된 던전에서 위험한 함정을 피하십시오
마법의 압정
마법의 압핀을 사용하여 다양한 게임 개체를 고정 및 고정 해제하고 길을 건너고 장애물을 극복하고 퍼즐을 풀어 게임을 진행하세요
숲의 친구
숲의 친구는",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/6/b/6b565b26d3666c4991fef4f3f6d3e491a46c85e644684c19fe9576121aa62b6f.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/6/b/6b565b26d3666c4991fef4f3f6d3e491a46c85e644684c19fe9576121aa62b6f.jpg,https://store.nintendo.co.kr/70010000045651
Air Hockey,"₩ 10,000","₩ 2,000",-80%,Air Hockey를 플레이하고 언제라도 이 고전 아케이드 게임의 재미와 흥분을 큰 화면에서 재발견하십시오멋진 3D 그래픽을 통해 젊음의 아케이드로 바로 돌아갈 수 있습니다Air Hockey는 HD 그래픽을 최대한 활용하여 실제 테이블에서 플레이하는 것과 같은 진정한 몰입 경험을 제공합니다2인 모드에서 다른 플레이어와 플레이하거나 스마트 인공 지능Ai 플레이어와 플레이하여 어느 쪽이든 이기는 것은 쉽지 않습니다,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/2/3293e65acb274c570d8eb6a8f30aa713ba671ca24f1499a020953c161a48c3ca.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/2/3293e65acb274c570d8eb6a8f30aa713ba671ca24f1499a020953c161a48c3ca.jpg,https://store.nintendo.co.kr/70010000045744
Deponia Doomsday,"₩ 22,000","₩ 2,200",-90%,"데포니아의 운명을 바꿀 수 있나요 실수로 행성 전체를 파괴하지 않고 루푸스의 과거 현재 그리고 미래를 바꿀 수 있나요
운명적인 어느 밤에 루푸스는 끈질긴 악몽에서 깨납니다 자신을 희생하여 데포니아를 살리는 꿈이었죠 하지만 무엇을 희생해야죠 공중 도시 엘리시움이 행성에 불시착했습니다 마지막으로 생존한 데포니아인으로서 야만적인 퓨록과 싸웠지만 결국 살기 위해선 한 가지 방법뿐이었습니다 데포니아를 폭파시켜야 했습니다 그리고 콧수염을 길렀습니다
물론 이 끔찍한",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/f/3f1d4d390392d8ddc33d0cab45fb5252128ca28faedcfe15e375c6710074d30c.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/f/3f1d4d390392d8ddc33d0cab45fb5252128ca28faedcfe15e375c6710074d30c.jpg,https://store.nintendo.co.kr/70010000043179
Dark Fantasy: Jigsaw Puzzle 2,"₩ 4,990","₩ 2,990",-40%,"통합할 암흑의 여인들이 많은 가장 분위기 있는 직소 퍼즐 게임의 다음입니다
다음으로 가장 분위기 있는 직소 퍼즐 게임을 즐기십시오 24개의 고품질 삽화를 인물 사진으로 두 가지 대체 제어 모드 12 24 48 96 192 384 조각으로 구성된 각 퍼즐 다른 배경 선택적인 사악한 목소리 해설 시간 및 노치트 게임 모드에 대한 선택 사항 매우 긴 플레이 시간 정말 몇 시간이 걸립니다 장르에 맞는 환상적인 그래픽 훌륭한 음악과 분위기 게임 내 갤러리 이용 ",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/9/c/9c8043a7cc6866fb8472249ef07b6defb99c8aadad23e2b2e0db4e8b17b3feb6.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/c/9c8043a7cc6866fb8472249ef07b6defb99c8aadad23e2b2e0db4e8b17b3feb6.jpg,https://store.nintendo.co.kr/70010000043131
Banners of Ruin,"₩ 20,500","₩ 2,050",-90%,"블랙풋 가문이 무시무시한 엔더 가문에 심각한 타격을 입었습니다 적의 방어선을 돌파해서 악의 근원을 도려내야 합니다
최대 6명의 파티원을 이끌고 자신만의 덱과 함께하는 카드 기반 전투로 여명의 지점을 돌파하세요 당신의 대의에 동참하는 캐릭터들이 고유 카드와 능력을 제공하여 아주 강력하고 재미있는 방식으로 덱을 강화해 줄 겁니다 도시의 경비대장을 찾아가는 길에 만나는 정예 상대들을 하나씩 쓰러뜨리고 엔더 가문의 핵심 구성원들을 무력화하세요 이 과업을 수행하",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/d/4/d4d4f425ad14b23080c11ec5f1a6122baf1ff0cdeeec60a27d9d464f941024c7.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/d/4/d4d4f425ad14b23080c11ec5f1a6122baf1ff0cdeeec60a27d9d464f941024c7.jpg,https://store.nintendo.co.kr/70010000040691
GLO,"₩ 5,000","₩ 1,750",-65%,"기억력과 빛의 힘을 이용해서 어둠의 세계 속에서 빠져나가는 길을 찾으세요
어둠에 둘러싸인 세계 속에서 자신의 기억력을 믿고 전진해서 빠져나가는 길을 찾으세요 GLO는 당신과 목표 지점 사이에 있는 모든 것이 어둠 속에 감춰진 핵심 시스템을 선보이는 단순하면서도 통쾌한 퍼즐 플랫포머 게임입니다 당신은 당신 주변을 비추는 빛과 당신이 쏜 발사체의 불빛만을 이용할 수 있으며 자신의 기억력에 의존해서 어렴풋이 보이는 장애물과 위험요소를 헤쳐나가야 합니다
서정적",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/2/8/281fab3f426e8b1d0015a8ab1fbaf48ad6d60e2ee9b294d98bd72757787e93a8.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/2/8/281fab3f426e8b1d0015a8ab1fbaf48ad6d60e2ee9b294d98bd72757787e93a8.jpg,https://store.nintendo.co.kr/70010000042191
체커,"₩ 10,000","₩ 2,000",-80%,Chess 제작자와 클래식 보드 게임 팬을 위해 Checkers를 제공합니다고대 메소포타미아의 Ur 도시 국가에서 기원전 3000년으로 거슬러 올라가는 이 게임과 유사한 보드가 발견될 정도로 그 기원이 매우 고대인 드래프트라고도 알려져 있습니다스마트 AI인공 지능 플레이어 또는 다른 사람과 대결할 수 있습니다멋진 3D 그래픽으로 실제 체커 보드에서 게임을 하는 것처럼 느낄 수 있으며 조이콘이나 터치 스크린을 사용하여 게임을 즐길 수 있습니다체커에는 선택,https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/8/a/8aa706e0998d11e27ece6fa7b29b56c43703723aa17c47a034dc57f53fc6ee60.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/8/a/8aa706e0998d11e27ece6fa7b29b56c43703723aa17c47a034dc57f53fc6ee60.jpg,https://store.nintendo.co.kr/70010000045356
피아노,"₩ 10,000","₩ 2,000",-80%,"Nintendo Switch를 미니 피아노로 바꾸고 언제 어디서나 연주하는 법을 배우십시오
피아노는 모든 연령대의 어린이와 성인을 위한 간단하고 재미있는 게임으로 좋아하는 노래를 연주하는 방법을 알려줍니다
포함된 9개의 클래식 학습 노래 중 하나를 선택하여 키를 강조 표시하여 전문가처럼 연주하는 방법을 알려줍니다 놀랍도록 빠르게 들리는 것을 연주하는 것이 얼마나 쉬운지 놀랄 것입니다
피아노에는 무료 재생 모드도 제공되므로 원하는 모든 것을 할 수 있습니",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/3/d/3d9197a9ffa1bef75e4ff06de179fb11a377e3f6832a0671d7b57c52c71e539d.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/3/d/3d9197a9ffa1bef75e4ff06de179fb11a377e3f6832a0671d7b57c52c71e539d.jpg,https://store.nintendo.co.kr/70010000045012
Robox,"₩ 10,000","₩ 2,000",-80%,"Robox는 플레이하기 쉬운 빠른 액션 격렬한 격투 게임으로 경기 후 경기를 하고 싶게 만드는 숨막히는 그래픽과 당신의 권투 기술을 한계까지 시험하고 최고의 권투 챔피언이 될 4라운드의 강력한 아케이드 액션을 제공합니다
친구와 대결하거나 스마트한 인공 지능AI Robox 플레이어와 대결하여 강력한 최종 펀치로 상대를 제압하고 강철의 진정한 힘을 경험하기 위해 싸우십시오 어느 쪽이든 이기는 것은 쉽지 않습니다
2인용 게임에서 무작위로 나타나는 파워 업으로",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/5/1/51463ab128bfb78accca0ce85e5b72c6f09966b60cbe626a588cff6a4d2ef77c.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/5/1/51463ab128bfb78accca0ce85e5b72c6f09966b60cbe626a588cff6a4d2ef77c.jpg,https://store.nintendo.co.kr/70010000045159
야간 투시경 - 어둠 속에서 보기,"₩ 10,000","₩ 2,000",-80%,"야간 투시경은 완전한 어둠 속에서 볼 수 있습니다
야간 투시경은 올바른 조이콘에 내장된 IR적외선 카메라를 사용하여 작동합니다 최대 05미터 떨어진 완전한 어둠 속에서 모든 것을 볼 수 있습니다 하얗고 반사되는 것들이 점점 더 잘 나타나겠지만 직접 실험해보는 것은 어떨까요",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/1/5/15a753b5ed04c1297adf7e9193fd17e83823acd0c2bb50169f74f24bd5f4eb77.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/1/5/15a753b5ed04c1297adf7e9193fd17e83823acd0c2bb50169f74f24bd5f4eb77.jpg,https://store.nintendo.co.kr/70010000044661
"키즈 플레이 풍선 터뜨리기: 숫자, 문자, 색, 동물 등등","₩ 8,000","₩ 2,000",-75%,"풍선을 터뜨려 숫자 색깔 동물 이름 알파벳을 재미있게 알려주는 게임입니다
방울이 화면에 떠올랐을 때 터뜨리면 터치할 때 단어를 어떻게 읽는지 들을 수 있습니다 동물 문자 숫자 및 색상에 대한 단어 배우기
재미있고 마음이 안정되는 건 물론 어린아이들도 쉽게 할 수 있도록 설계되었습니다
풍선의 속도와 크기는 아이의 연령과 실력에 따라 변경할 수 있습니다 곳곳에 배치된 다양한 재미 요소 덕분에 더 재미있고 폭넓게 배울 수 있습니다
다음 언어의 음성 구어를 지",https://store.nintendo.co.kr/media/catalog/product/cache/559013652f8c31ac036888adc145c37f/9/4/9415e11155aaf0da7b8644e4a8a3116b5723d70fb2c3884ecba5dd03a357ab51.jpg,https://store.nintendo.co.kr/media/catalog/product/cache/8e3c84988db1fdb90470f4d01453d879/9/4/9415e11155aaf0da7b8644e4a8a3116b5723d70fb2c3884ecba5dd03a357ab51.jpg,https://store.nintendo.co.kr/70010000039535
